,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Capital Expenditure,-754427000.0,-455666000.0,-301291000.0,-1033291000.0
End Cash Position,3334000.0,2556000.0,3555000.0,2528000.0
Beginning Cash Position,2555000.0,3557000.0,2527000.0,3665000.0
Changes In Cash,779000.0,-1001000.0,1028000.0,-1137000.0
Financing Cash Flow,-388827000.0,44553000.0,-45830000.0,39919000.0
Net Other Financing Charges,-39354000.0,646026000.0,,
Interest Paid Cff,-95073000.0,-97285000.0,-78801000.0,-127712000.0
Cash Dividends Paid,-107327000.0,-107327000.0,,-71164000.0
Common Stock Dividend Paid,,,,-71164000.0
Net Issuance Payments Of Debt,-147073000.0,249165000.0,32971000.0,238795000.0
Net Short Term Debt Issuance,,646026000.0,381473000.0,-215661000.0
Short Term Debt Payments,,,,-215661000.0
Short Term Debt Issuance,,,381474000.0,
Net Long Term Debt Issuance,-147073000.0,-396861000.0,-348502000.0,454456000.0
Long Term Debt Payments,-599307000.0,-622637000.0,-348502000.0,-179928000.0
Long Term Debt Issuance,452234000.0,225776000.0,0.0,634384000.0
Investing Cash Flow,-664650000.0,-459306000.0,-267588000.0,-1228792000.0
Interest Received Cfi,14258000.0,5455000.0,14689000.0,12696000.0
Net Investment Purchase And Sale,74019000.0,-9305000.0,17225000.0,-208632000.0
Sale Of Investment,74019000.0,,17225000.0,
Purchase Of Investment,,-9305000.0,,-208632000.0
Net PPE Purchase And Sale,-752927000.0,-455456000.0,-299502000.0,-1032856000.0
Sale Of PPE,1500000.0,210000.0,1789000.0,435000.0
Purchase Of PPE,-754427000.0,-455666000.0,-301291000.0,-1033291000.0
Operating Cash Flow,1054256000.0,413752000.0,314446000.0,1187736000.0
Taxes Refund Paid,-460000000.0,-330000000.0,-253618000.0,-202753000.0
Change In Working Capital,-796835000.0,-1059428000.0,-876375000.0,140913000.0
Change In Payable,279810000.0,-198075000.0,643742000.0,-276366000.0
Change In Inventory,-2431000.0,-353605000.0,-75991000.0,159215000.0
Change In Receivables,-1074214000.0,-507748000.0,-1444126000.0,258064000.0
Other Non Cash Items,80815000.0,91830000.0,64112000.0,115016000.0
Deferred Tax,-1145000.0,-4278000.0,,
Depreciation And Amortization,485125000.0,497089000.0,407194000.0,423580000.0
Depreciation,485125000.0,497089000.0,407194000.0,423580000.0
Gain Loss On Investment Securities,111000.0,-101000.0,-419000.0,-196000.0
Net Income From Continuing Operations,1746185000.0,1205599000.0,960511000.0,698135000.0
