,item,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
27,Financial Assets Designatedas Fair Value Through Profitor Loss Total,23707300000.0,82800000.0,44000000.0,Balance Sheet
28,Trading Securities,,,30200000.0,Balance Sheet
29,Long Term Equity Investment,1754400000.0,1622900000.0,1505200000.0,Balance Sheet
30,Investments In Other Ventures Under Equity Method,,,10400000.0,Balance Sheet
31,Investmentsin Associatesat Cost,1754400000.0,1622900000.0,1505200000.0,Balance Sheet
32,Investment Properties,19700000.0,20000000.0,20300000.0,Balance Sheet
33,Goodwill And Other Intangible Assets,30400000.0,23900000.0,26700000.0,Balance Sheet
34,Other Intangible Assets,30400000.0,23900000.0,26700000.0,Balance Sheet
35,Net PPE,4130800000.0,4329600000.0,4777200000.0,Balance Sheet
36,Accumulated Depreciation,-2291700000.0,-2074700000.0,-1768100000.0,Balance Sheet
37,Gross PPE,6422500000.0,6404300000.0,6545300000.0,Balance Sheet
38,Other Properties,600000.0,2500000.0,2500000.0,Balance Sheet
39,Machinery Furniture Equipment,1342000000.0,1317700000.0,1276600000.0,Balance Sheet
40,Buildings And Improvements,5074000000.0,5078200000.0,5260300000.0,Balance Sheet
41,Land And Improvements,5900000.0,5900000.0,5900000.0,Balance Sheet
42,Prepaid Assets,123700000.0,88000000.0,90700000.0,Balance Sheet
43,Receivables,2077400000.0,2204700000.0,267100000.0,Balance Sheet
44,Taxes Receivable,4270600000.0,2726900000.0,3159600000.0,Balance Sheet
45,Cash And Cash Equivalents,112880500000.0,114493900000.0,34983000000.0,Balance Sheet
46,Cash Equivalents,31986000000.0,24988500000.0,,Balance Sheet
47,Cash Financial,1006100000.0,857700000.0,436200000.0,Balance Sheet
0,Free Cash Flow,-88947700000.0,-42645800000.0,-31892400000.0,Cash Flow
1,Repayment Of Debt,-565337800000.0,-428996600000.0,-506901700000.0,Cash Flow
2,Issuance Of Debt,581157900000.0,491161900000.0,556547200000.0,Cash Flow
3,Issuance Of Capital Stock,24785700000.0,14726400000.0,,Cash Flow
4,Capital Expenditure,-357500000.0,-258200000.0,-578000000.0,Cash Flow
5,End Cash Position,106624400000.0,110509300000.0,30889900000.0,Cash Flow
6,Beginning Cash Position,110509300000.0,30889900000.0,10291400000.0,Cash Flow
7,Changes In Cash,-3884900000.0,79619400000.0,20598500000.0,Cash Flow
8,Financing Cash Flow,85048600000.0,122255900000.0,52464900000.0,Cash Flow
9,Net Other Financing Charges,54109900000.0,47963400000.0,6105200000.0,Cash Flow
10,Cash Dividends Paid,-8518100000.0,-1525900000.0,-2723800000.0,Cash Flow
11,Common Stock Dividend Paid,-8518100000.0,-1525900000.0,-2723800000.0,Cash Flow
12,Net Common Stock Issuance,24785700000.0,14726400000.0,,Cash Flow
13,Common Stock Issuance,24785700000.0,14726400000.0,,Cash Flow
14,Net Issuance Payments Of Debt,15820100000.0,62165300000.0,49645500000.0,Cash Flow
15,Net Long Term Debt Issuance,15820100000.0,62165300000.0,49645500000.0,Cash Flow
16,Long Term Debt Payments,-565337800000.0,-428996600000.0,-506901700000.0,Cash Flow
17,Long Term Debt Issuance,581157900000.0,491161900000.0,556547200000.0,Cash Flow
18,Investing Cash Flow,-343300000.0,-248900000.0,-552000000.0,Cash Flow
19,Net PPE Purchase And Sale,-343300000.0,-248900000.0,-552000000.0,Cash Flow
20,Sale Of PPE,14200000.0,9300000.0,26000000.0,Cash Flow
21,Purchase Of PPE,-357500000.0,-258200000.0,-578000000.0,Cash Flow
22,Capital Expenditure Reported,,-258200000.0,-578000000.0,Cash Flow
23,Operating Cash Flow,-88590200000.0,-42387600000.0,-31314400000.0,Cash Flow
24,Taxes Refund Paid,-11519400000.0,-12587500000.0,-10650300000.0,Cash Flow
25,Change In Working Capital,-163741800000.0,-126433400000.0,-84409100000.0,Cash Flow
26,Change In Other Current Liabilities,251600000.0,159800000.0,137900000.0,Cash Flow
27,Change In Other Current Assets,-146700000.0,-411300000.0,-280900000.0,Cash Flow
28,Change In Payable,135100000.0,1116700000.0,103800000.0,Cash Flow
29,Change In Receivables,-3720600000.0,-908300000.0,122800000.0,Cash Flow
30,Other Non Cash Items,11247900000.0,31047300000.0,-58000000.0,Cash Flow
31,Provisionand Write Offof Assets,38628600000.0,31226200000.0,27526600000.0,Cash Flow
32,Depreciation And Amortization,1353700000.0,1373600000.0,1410500000.0,Cash Flow
33,Depreciation,1353700000.0,1373600000.0,1410500000.0,Cash Flow
34,Gain Loss On Investment Securities,-39600000.0,241800000.0,68700000.0,Cash Flow
35,Gain Loss On Sale Of PPE,7900000.0,6500000.0,-11700000.0,Cash Flow
36,Net Income From Continuing Operations,35492500000.0,32780100000.0,34386700000.0,Cash Flow
