,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Other Operating Expenses,396668000.0,463886000.0,615000.0,86000.0
Depreciation And Amortization In Income Statement,73314000.0,75254000.0,75187000.0,59377000.0
Amortization,,227000.0,440000.0,574000.0
Depreciation Income Statement,73314000.0,75027000.0,74747000.0,58803000.0
Selling General And Administration,,183994000.0,101816000.0,62911000.0
Selling And Marketing Expense,,161584000.0,86202000.0,50505000.0
General And Administrative Expense,,22410000.0,15614000.0,12406000.0
Rent And Landing Fees,,1200000.0,1200000.0,1200000.0
Gross Profit,826400000.0,790803000.0,434682000.0,287376000.0
Cost Of Revenue,2220193000.0,2595913000.0,1601031000.0,1466025000.0
Total Revenue,3046593000.0,3386716000.0,2035713000.0,1753401000.0
Operating Revenue,3046593000.0,3386716000.0,2035713000.0,1753401000.0
Ordinary Shares Number,17669000.0,17669000.0,17669000.0,17669000.0
Share Issued,17669000.0,17669000.0,17669000.0,17669000.0
Net Debt,1837328000.0,1596423000.0,1679187000.0,1622431000.0
Total Debt,1839058000.0,1635847000.0,1683703000.0,1627312000.0
Tangible Book Value,942158000.0,852786000.0,587616000.0,542502000.0
Invested Capital,2781942000.0,2489478000.0,2272391000.0,2170737000.0
Working Capital,349353000.0,598160000.0,399479000.0,96808000.0
Net Tangible Assets,942158000.0,852786000.0,587616000.0,542502000.0
Common Stock Equity,942884000.0,853631000.0,588688000.0,543425000.0
Total Capitalization,1916311000.0,1939848000.0,1821072000.0,1619624000.0
Total Equity Gross Minority Interest,942884000.0,853631000.0,588688000.0,543425000.0
Stockholders Equity,942884000.0,853631000.0,588688000.0,543425000.0
Other Equity Interest,766194000.0,676941000.0,,
Retained Earnings,,509121000.0,244178000.0,198915000.0
Additional Paid In Capital,,165520000.0,165520000.0,165520000.0
Capital Stock,176690000.0,176690000.0,176690000.0,176690000.0
Common Stock,176690000.0,176690000.0,176690000.0,176690000.0
Total Liabilities Net Minority Interest,2168790000.0,1945345000.0,1905994000.0,1873963000.0
Total Non Current Liabilities Net Minority Interest,1171889000.0,1289260000.0,1321176000.0,1137887000.0
Other Non Current Liabilities,,,,-1000.0
Non Current Pension And Other Postretirement Benefit Plans,,,6740000.0,4379000.0
Non Current Deferred Taxes Liabilities,188786000.0,193736000.0,82052000.0,57310000.0
Long Term Debt And Capital Lease Obligation,973427000.0,1086217000.0,1232384000.0,1076199000.0
Long Term Debt,973427000.0,1086217000.0,1232384000.0,1076199000.0
Long Term Provisions,9676000.0,9307000.0,6740000.0,
Current Liabilities,996901000.0,656085000.0,584818000.0,736076000.0
Other Current Liabilities,4994000.0,7520000.0,239120000.0,-2000.0
Current Debt And Capital Lease Obligation,865631000.0,549630000.0,451319000.0,551113000.0
Current Debt,865631000.0,549630000.0,451319000.0,551113000.0
Pensionand Other Post Retirement Benefit Plans Current,,,12092000.0,15670000.0
Current Provisions,4595000.0,1483000.0,855000.0,
Payables,39985000.0,100637000.0,109556000.0,161944000.0
Other Payable,,84804000.0,58555000.0,50546000.0
Dividends Payable,,59000.0,,
Total Tax Payable,427000.0,0.0,1587000.0,0.0
Accounts Payable,39558000.0,15774000.0,49414000.0,111398000.0
Total Assets,3111674000.0,2798976000.0,2494682000.0,2417388000.0
Total Non Current Assets,1765420000.0,1544731000.0,1510385000.0,1584504000.0
Other Non Current Assets,139030000.0,99064000.0,59000.0,528000.0
Non Current Prepaid Assets,,92963000.0,,0.0
Non Current Deferred Assets,,6098000.0,,
Non Current Deferred Taxes Assets,,,0.0,
Other Investments,,1009000.0,2196000.0,3400000.0
Investmentin Financial Assets,1214000.0,1009000.0,2216000.0,3420000.0
Held To Maturity Securities,,0.0,20000.0,20000.0
Available For Sale Securities,,1009000.0,2196000.0,3400000.0
Goodwill And Other Intangible Assets,726000.0,845000.0,1072000.0,923000.0
Other Intangible Assets,726000.0,845000.0,1072000.0,923000.0
Net PPE,1624450000.0,1443816000.0,1507038000.0,1579633000.0
Accumulated Depreciation,,-150124000.0,-263463000.0,-190125000.0
Gross PPE,1624450000.0,1593940000.0,1770501000.0,1769758000.0
Construction In Progress,253324000.0,2470000.0,0.0,0.0
Other Properties,1371126000.0,115490000.0,61354000.0,61325000.0
Machinery Furniture Equipment,,1244154000.0,1387956000.0,1387295000.0
Buildings And Improvements,,231826000.0,251289000.0,251236000.0
Land And Improvements,,,69902000.0,69902000.0
Properties,,0.0,0.0,0.0
Current Assets,1346254000.0,1254245000.0,984297000.0,832884000.0
Other Current Assets,177233000.0,108814000.0,469000.0,468000.0
Restricted Cash,,59000.0,,
Prepaid Assets,,28344000.0,103079000.0,64602000.0
Inventory,836857000.0,571675000.0,397795000.0,394013000.0
Other Inventories,,2051000.0,3829000.0,4566000.0
Finished Goods,,68896000.0,57754000.0,168286000.0
Work In Process,,32912000.0,31216000.0,36520000.0
Raw Materials,,467816000.0,304996000.0,184641000.0
Other Receivables,,77266000.0,82822000.0,54607000.0
Taxes Receivable,17034000.0,131833000.0,45296000.0,46807000.0
Accounts Receivable,284195000.0,403024000.0,349820000.0,267006000.0
Cash Cash Equivalents And Short Term Investments,30935000.0,42044000.0,5016000.0,5381000.0
Other Short Term Investments,29205000.0,2620000.0,500000.0,500000.0
Cash And Cash Equivalents,1730000.0,39424000.0,4516000.0,4881000.0
Cash Equivalents,,3276000.0,3491000.0,3476000.0
Cash Financial,,36148000.0,1025000.0,1405000.0
Free Cash Flow,-125058000.0,205245000.0,55799000.0,-384129000.0
Repayment Of Debt,-213731000.0,-228444000.0,-111658000.0,-41086000.0
Issuance Of Debt,151812000.0,140300000.0,331387000.0,198797000.0
Issuance Of Capital Stock,,,,0.0
Capital Expenditure,-253829000.0,-26030000.0,-3153000.0,-316661000.0
End Cash Position,1843000.0,39483000.0,4516000.0,4880000.0
Beginning Cash Position,39483000.0,4516000.0,4880000.0,69400000.0
Changes In Cash,-37640000.0,34967000.0,-364000.0,-64520000.0
Financing Cash Flow,84612000.0,-174284000.0,-60052000.0,316463000.0
Interest Paid Cff,-109764000.0,-108758000.0,-116443000.0,-93060000.0
Cash Dividends Paid,-8835000.0,-17670000.0,,
Net Common Stock Issuance,,,,0.0
Common Stock Issuance,,,,0.0
Net Issuance Payments Of Debt,203211000.0,-47856000.0,56391000.0,409523000.0
Net Short Term Debt Issuance,265130000.0,40288000.0,-163338000.0,251812000.0
Net Long Term Debt Issuance,-61919000.0,-88144000.0,219729000.0,157711000.0
Long Term Debt Payments,-213731000.0,-228444000.0,-111658000.0,-41086000.0
Long Term Debt Issuance,151812000.0,140300000.0,331387000.0,198797000.0
Investing Cash Flow,-251023000.0,-22024000.0,736000.0,-313515000.0
Interest Received Cfi,1891000.0,4919000.0,2685000.0,2720000.0
Net Investment Purchase And Sale,915000.0,-913000.0,1204000.0,300000.0
Net PPE Purchase And Sale,-253829000.0,-26030000.0,-3153000.0,-316535000.0
Sale Of PPE,,,0.0,126000.0
Purchase Of PPE,-253829000.0,-26030000.0,-3153000.0,-316661000.0
Capital Expenditure Reported,,,,-316661000.0
Operating Cash Flow,128771000.0,231275000.0,58952000.0,-67468000.0
Taxes Refund Paid,-14723000.0,-71148000.0,-10098000.0,-7993000.0
Change In Working Capital,-169055000.0,-285973000.0,-192982000.0,-216495000.0
Change In Other Current Liabilities,-2508000.0,7557000.0,9130000.0,43034000.0
Change In Other Current Assets,-43978000.0,-32806000.0,,0.0
Change In Payable,23784000.0,-33640000.0,-61984000.0,71239000.0
Change In Inventory,-265182000.0,-173880000.0,-3782000.0,-264395000.0
Change In Receivables,118829000.0,-53204000.0,-136346000.0,-66373000.0
Other Non Cash Items,108522000.0,104519000.0,113758000.0,90340000.0
Depreciation And Amortization,73314000.0,75254000.0,75187000.0,59377000.0
Depreciation,73314000.0,75254000.0,75187000.0,59377000.0
Pension And Employee Benefit Expense,3481000.0,3195000.0,2201000.0,881000.0
Gain Loss On Sale Of PPE,,0.0,412000.0,-61000.0
Net Income From Continuing Operations,127232000.0,405428000.0,70005000.0,6015000.0
