,item,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
44,Gross Profit,80361829.0,61562187.0,73223747.0,Income Statement
45,Cost Of Revenue,635005892.0,461514735.0,510890453.0,Income Statement
46,Total Revenue,715367721.0,523076922.0,584114200.0,Income Statement
47,Operating Revenue,715367721.0,523076922.0,584114200.0,Income Statement
0,Ordinary Shares Number,10546213.0,10546213.0,10546213.0,Balance Sheet
1,Share Issued,10546213.0,10546213.0,10546213.0,Balance Sheet
2,Net Debt,195998590.0,172606476.0,163533494.0,Balance Sheet
3,Total Debt,208113640.0,178497218.0,170442413.0,Balance Sheet
4,Tangible Book Value,255849788.0,221250166.0,209846204.0,Balance Sheet
5,Invested Capital,471163217.0,399927046.0,380179668.0,Balance Sheet
6,Working Capital,244883582.0,220325916.0,208909234.0,Balance Sheet
7,Net Tangible Assets,255849788.0,221250166.0,209846204.0,Balance Sheet
8,Capital Lease Obligations,492213.0,2755810.0,4076606.0,Balance Sheet
9,Common Stock Equity,263541790.0,224185638.0,213813861.0,Balance Sheet
10,Total Capitalization,294604136.0,264515039.0,254335209.0,Balance Sheet
11,Total Equity Gross Minority Interest,263541790.0,224185638.0,213813861.0,Balance Sheet
12,Stockholders Equity,263541790.0,224185638.0,213813861.0,Balance Sheet
13,Other Equity Interest,1.0,,,Balance Sheet
14,Retained Earnings,75888256.0,35651794.0,25189226.0,Balance Sheet
15,Additional Paid In Capital,80975944.0,82020944.0,82020944.0,Balance Sheet
16,Capital Stock,105462130.0,105462130.0,105462130.0,Balance Sheet
17,Common Stock,105462130.0,105462130.0,105462130.0,Balance Sheet
18,Total Liabilities Net Minority Interest,552697823.0,637047611.0,448225275.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,33329013.0,44442644.0,44069331.0,Balance Sheet
20,Other Non Current Liabilities,,-100000.0,,Balance Sheet
21,Non Current Pension And Other Postretirement Benefit Plans,1891359.0,1849647.0,1388134.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,31437654.0,42592997.0,42681197.0,Balance Sheet
23,Long Term Capital Lease Obligation,375308.0,2263596.0,2159849.0,Balance Sheet
24,Long Term Debt,31062346.0,40329401.0,40521348.0,Balance Sheet
25,Long Term Provisions,1892000.0,1850000.0,,Balance Sheet
26,Current Liabilities,519368810.0,592604967.0,404155944.0,Balance Sheet
27,Other Current Liabilities,15156940.0,22354016.0,14502287.0,Balance Sheet
28,Current Debt And Capital Lease Obligation,176675986.0,135904221.0,127761216.0,Balance Sheet
29,Current Capital Lease Obligation,116905.0,492214.0,1916757.0,Balance Sheet
30,Current Debt,176559081.0,135412007.0,125844459.0,Balance Sheet
31,Pensionand Other Post Retirement Benefit Plans Current,348892.0,175787.0,145242.0,Balance Sheet
32,Current Provisions,349000.0,176000.0,,Balance Sheet
33,Payables,300359915.0,412275306.0,224078210.0,Balance Sheet
34,Other Payable,3835928.0,3143285.0,6137465.0,Balance Sheet
35,Total Tax Payable,12716645.0,3766014.0,608845.0,Balance Sheet
36,Accounts Payable,283807342.0,405366007.0,217331900.0,Balance Sheet
37,Total Assets,816239613.0,861233249.0,662039136.0,Balance Sheet
38,Total Non Current Assets,51987221.0,48302366.0,48973958.0,Balance Sheet
39,Other Non Current Assets,3.0,1.0,1.0,Balance Sheet
40,Non Current Prepaid Assets,9916583.0,9559623.0,8797332.0,Balance Sheet
41,Non Current Deferred Taxes Assets,1606818.0,1480490.0,1242956.0,Balance Sheet
42,Investmentin Financial Assets,10814725.0,10814725.0,10814725.0,Balance Sheet
43,Available For Sale Securities,10814725.0,10814725.0,10814725.0,Balance Sheet
44,Goodwill And Other Intangible Assets,7692002.0,2935472.0,3967657.0,Balance Sheet
45,Other Intangible Assets,7692002.0,2935472.0,3967657.0,Balance Sheet
46,Net PPE,9035138.0,9706330.0,11683392.0,Balance Sheet
47,Accumulated Depreciation,-14733674.0,-11420298.0,-8473389.0,Balance Sheet
48,Gross PPE,23768812.0,21126628.0,20156781.0,Balance Sheet
49,Other Properties,9036000.0,9707000.0,,Balance Sheet
50,Machinery Furniture Equipment,10105227.0,7463043.0,7128860.0,Balance Sheet
51,Buildings And Improvements,13663585.0,13663585.0,13027921.0,Balance Sheet
52,Properties,0.0,0.0,0.0,Balance Sheet
53,Current Assets,764252392.0,812930883.0,613065178.0,Balance Sheet
54,Other Current Assets,1.0,16954000.0,,Balance Sheet
55,Restricted Cash,1929718.0,1524964.0,935792.0,Balance Sheet
56,Prepaid Assets,37571942.0,12115402.0,16605578.0,Balance Sheet
57,Inventory,6289579.0,5882113.0,8800645.0,Balance Sheet
58,Finished Goods,6289579.0,5882113.0,8800645.0,Balance Sheet
59,Other Receivables,121783848.0,122966204.0,113599869.0,Balance Sheet
60,Accounts Receivable,585054467.0,667307268.0,470290981.0,Balance Sheet
61,Cash Cash Equivalents And Short Term Investments,11622837.0,3134932.0,2832313.0,Balance Sheet
62,Other Short Term Investments,120534000.0,119653000.0,,Balance Sheet
63,Cash And Cash Equivalents,11622837.0,3134932.0,2832313.0,Balance Sheet
64,Cash Financial,11622837.0,3134932.0,2832313.0,Balance Sheet
0,Free Cash Flow,4537660.0,18851074.0,31662335.0,Cash Flow
1,Repurchase Of Capital Stock,-1045000.0,,,Cash Flow
2,Capital Expenditure,-8648398.0,-1260088.0,-526045.0,Cash Flow
3,End Cash Position,13552555.0,4659896.0,3768105.0,Cash Flow
4,Other Cash Adjustment Outside Changein Cash,-2000.0,,,Cash Flow
5,Beginning Cash Position,4659896.0,3768105.0,3162513.0,Cash Flow
6,Changes In Cash,8892659.0,891791.0,605592.0,Cash Flow
7,Financing Cash Flow,4174783.0,-18116180.0,-31389579.0,Cash Flow
8,Net Other Financing Charges,2000.0,,-380760.0,Cash Flow
9,Interest Paid Cff,-24396639.0,-26170986.0,-24909621.0,Cash Flow
10,Net Common Stock Issuance,-1045000.0,,,Cash Flow
11,Common Stock Payments,-1045000.0,,,Cash Flow
12,Net Issuance Payments Of Debt,31880019.0,9375602.0,-4398174.0,Cash Flow
13,Net Short Term Debt Issuance,50698893.0,-13134.0,1751391.0,Cash Flow
14,Net Long Term Debt Issuance,-18818874.0,9388736.0,-6149565.0,Cash Flow
15,Investing Cash Flow,-8468182.0,-1103191.0,-193209.0,Cash Flow
16,Interest Received Cfi,180141.0,156897.0,159261.0,Cash Flow
17,Dividends Received Cfi,75.0,0.0,173575.0,Cash Flow
18,Net Investment Purchase And Sale,0.0,,,Cash Flow
19,Purchase Of Investment,0.0,,,Cash Flow
20,Net PPE Purchase And Sale,-8648398.0,-1260088.0,-526045.0,Cash Flow
21,Purchase Of PPE,-8648398.0,-1260088.0,-526045.0,Cash Flow
22,Capital Expenditure Reported,,,-526045.0,Cash Flow
23,Operating Cash Flow,13186058.0,20111162.0,32188380.0,Cash Flow
24,Taxes Refund Paid,-8278314.0,-631136.0,-7244744.0,Cash Flow
25,Change In Working Capital,-51522030.0,-27779991.0,-19146379.0,Cash Flow
26,Change In Other Current Liabilities,,4595000.0,,Cash Flow
27,Change In Other Current Assets,-10928815.0,5448538.0,8653176.0,Cash Flow
28,Change In Payable,-121085231.0,170544906.0,-27945881.0,Cash Flow
29,Change In Inventory,-407466.0,2918532.0,1012089.0,Cash Flow
30,Change In Receivables,82252801.0,-215223287.0,-10444810.0,Cash Flow
31,Other Non Cash Items,11139707.0,12000715.0,11736968.0,Cash Flow
32,Depreciation And Amortization,4563055.0,4269335.0,4384703.0,Cash Flow
33,Depreciation,4563055.0,4269335.0,4384703.0,Cash Flow
34,Gain Loss On Investment Securities,-75.0,,-255.0,Cash Flow
35,Net Income From Continuing Operations,57283715.0,14045239.0,791053.0,Cash Flow
