,item,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
43,Investmentin Financial Assets,13074000.0,13074000.0,13074000.0,Balance Sheet
44,Available For Sale Securities,64031000.0,51550000.0,,Balance Sheet
45,Financial Assets Designatedas Fair Value Through Profitor Loss Total,13074000.0,13074000.0,13074000.0,Balance Sheet
46,Goodwill And Other Intangible Assets,0.0,0.0,0.0,Balance Sheet
47,Net PPE,2996133000.0,2821814000.0,2883726000.0,Balance Sheet
48,Accumulated Depreciation,-803025000.0,-647900000.0,-503436000.0,Balance Sheet
49,Gross PPE,3799158000.0,3469714000.0,3387162000.0,Balance Sheet
50,Construction In Progress,0.0,0.0,0.0,Balance Sheet
51,Other Properties,2996133000.0,,,Balance Sheet
52,Machinery Furniture Equipment,2839270000.0,2590174000.0,2557082000.0,Balance Sheet
53,Buildings And Improvements,885785000.0,820652000.0,771192000.0,Balance Sheet
54,Land And Improvements,74103000.0,58888000.0,58888000.0,Balance Sheet
55,Properties,0.0,0.0,0.0,Balance Sheet
56,Current Assets,4500126000.0,4246884000.0,3762946000.0,Balance Sheet
57,Other Current Assets,298174000.0,563507000.0,518156000.0,Balance Sheet
58,Restricted Cash,9976000.0,4860000.0,2500000.0,Balance Sheet
59,Prepaid Assets,79323000.0,37624000.0,9479000.0,Balance Sheet
60,Inventory,3667981000.0,2857173000.0,2903512000.0,Balance Sheet
61,Finished Goods,2437429000.0,2046765000.0,2533087000.0,Balance Sheet
62,Work In Process,0.0,,,Balance Sheet
63,Raw Materials,1230552000.0,810408000.0,370425000.0,Balance Sheet
64,Accounts Receivable,322451000.0,299699000.0,252590000.0,Balance Sheet
65,Allowance For Doubtful Accounts Receivable,-72332000.0,-124922000.0,-99350000.0,Balance Sheet
66,Gross Accounts Receivable,394782000.0,424622000.0,351940000.0,Balance Sheet
67,Cash Cash Equivalents And Short Term Investments,122221000.0,484021000.0,76709000.0,Balance Sheet
68,Other Short Term Investments,592000.0,299000.0,2210000.0,Balance Sheet
69,Cash And Cash Equivalents,121629000.0,483722000.0,74499000.0,Balance Sheet
70,Cash Financial,121629000.0,483722000.0,74499000.0,Balance Sheet
0,Free Cash Flow,19759000.0,471594000.0,213546000.0,Cash Flow
1,Repayment Of Debt,-127363000.0,,,Cash Flow
2,Issuance Of Debt,,219835000.0,,Cash Flow
3,Issuance Of Capital Stock,0.0,0.0,180000000.0,Cash Flow
4,Capital Expenditure,-332346000.0,-87406000.0,-276070000.0,Cash Flow
5,End Cash Position,131605000.0,488582000.0,76999000.0,Cash Flow
6,Other Cash Adjustment Outside Changein Cash,1000.0,-1000.0,,Cash Flow
7,Beginning Cash Position,488582000.0,76999000.0,18435000.0,Cash Flow
8,Changes In Cash,-356977000.0,411584000.0,58564000.0,Cash Flow
9,Financing Cash Flow,-381010000.0,-62145000.0,-157184000.0,Cash Flow
10,Net Other Financing Charges,-1000.0,1000.0,150000000.0,Cash Flow
11,Interest Paid Cff,-322791000.0,-356572000.0,-417389000.0,Cash Flow
12,Net Common Stock Issuance,0.0,0.0,180000000.0,Cash Flow
13,Common Stock Issuance,0.0,0.0,180000000.0,Cash Flow
14,Net Issuance Payments Of Debt,-58218000.0,294426000.0,80205000.0,Cash Flow
15,Net Short Term Debt Issuance,69145000.0,74591000.0,36561000.0,Cash Flow
16,Net Long Term Debt Issuance,-127363000.0,219835000.0,43644000.0,Cash Flow
17,Long Term Debt Payments,-127363000.0,,,Cash Flow
18,Long Term Debt Issuance,,219835000.0,,Cash Flow
19,Investing Cash Flow,-328072000.0,-85271000.0,-273868000.0,Cash Flow
20,Dividends Received Cfi,1371000.0,0.0,446000.0,Cash Flow
21,Net Investment Purchase And Sale,0.0,0.0,-2250000.0,Cash Flow
22,Net PPE Purchase And Sale,-329443000.0,-85271000.0,-272064000.0,Cash Flow
23,Sale Of PPE,2903000.0,2135000.0,4006000.0,Cash Flow
24,Purchase Of PPE,-332346000.0,-87406000.0,-276070000.0,Cash Flow
25,Capital Expenditure Reported,,,-276070000.0,Cash Flow
26,Operating Cash Flow,352105000.0,559000000.0,489616000.0,Cash Flow
27,Taxes Refund Paid,-13606000.0,-21137000.0,0.0,Cash Flow
28,Change In Working Capital,-582636000.0,-45912000.0,93094000.0,Cash Flow
29,Change In Other Current Liabilities,-209691000.0,-57348000.0,-77696000.0,Cash Flow
30,Change In Other Current Assets,210861000.0,-59648000.0,202274000.0,Cash Flow
31,Change In Payable,270120000.0,46273000.0,-506014000.0,Cash Flow
32,Change In Inventory,-810809000.0,46339000.0,339950000.0,Cash Flow
33,Change In Receivables,-22751000.0,-47110000.0,130997000.0,Cash Flow
34,Other Non Cash Items,322791000.0,356572000.0,417389000.0,Cash Flow
35,Depreciation And Amortization,155125000.0,147474000.0,145716000.0,Cash Flow
36,Depreciation,155125000.0,147474000.0,145716000.0,Cash Flow
37,Gain Loss On Investment Securities,-1371000.0,-292000.0,-1168000.0,Cash Flow
38,Gain Loss On Sale Of PPE,,,-722000.0,Cash Flow
39,Net Income From Continuing Operations,471803000.0,122295000.0,-165415000.0,Cash Flow
