,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tangible Book Value,3458100000.0,2945600000.0,2467600000.0,1835000000.0
Invested Capital,14912700000.0,12357100000.0,8165400000.0,7505800000.0
Working Capital,-2022300000.0,-1359500000.0,-12900000.0,-2408000000.0
Net Tangible Assets,3458100000.0,2945600000.0,2467600000.0,1835000000.0
Common Stock Equity,3458100000.0,2945600000.0,2467700000.0,1835500000.0
Total Capitalization,13614900000.0,8293800000.0,7697500000.0,5176800000.0
Total Equity Gross Minority Interest,3458100000.0,2945600000.0,2467700000.0,1835500000.0
Stockholders Equity,3458100000.0,2945600000.0,2467700000.0,1835500000.0
Other Equity Interest,2212500000.0,573600000.0,580000000.0,495200000.0
Retained Earnings,,758400000.0,271800000.0,-278200000.0
Additional Paid In Capital,,385200000.0,385200000.0,385200000.0
Capital Stock,1245600000.0,1245600000.0,1245600000.0,1245600000.0
Common Stock,1245600000.0,1245600000.0,1245600000.0,1245600000.0
Total Liabilities Net Minority Interest,14495300000.0,11340600000.0,7280200000.0,7339200000.0
Total Non Current Liabilities Net Minority Interest,10476500000.0,5635300000.0,5451800000.0,3593400000.0
Other Non Current Liabilities,8700000.0,6200000.0,4000000.0,
Non Current Pension And Other Postretirement Benefit Plans,37600000.0,30800000.0,25400000.0,25400000.0
Tradeand Other Payables Non Current,,,196600000.0,226700000.0
Long Term Debt And Capital Lease Obligation,10156800000.0,5348200000.0,5229800000.0,3341300000.0
Long Term Debt,10156800000.0,5348200000.0,5229800000.0,3341300000.0
Long Term Provisions,,,21400000.0,
Current Liabilities,4018800000.0,5705300000.0,1828400000.0,3745800000.0
Other Current Liabilities,832500000.0,501600000.0,77400000.0,90300000.0
Current Debt And Capital Lease Obligation,1297800000.0,4063300000.0,467900000.0,2329000000.0
Current Debt,1297800000.0,4063300000.0,467900000.0,2329000000.0
Pensionand Other Post Retirement Benefit Plans Current,8200000.0,5300000.0,4700000.0,13700000.0
Current Provisions,,,4700000.0,
Payables,740600000.0,1045100000.0,1203500000.0,1216800000.0
Other Payable,,368600000.0,806300000.0,807100000.0
Accounts Payable,740600000.0,676500000.0,397200000.0,409700000.0
Total Assets,17953400000.0,14286200000.0,9747900000.0,9174700000.0
Total Non Current Assets,15956900000.0,9940400000.0,7932400000.0,7836900000.0
Other Non Current Assets,318300000.0,904200000.0,1300000.0,
Non Current Prepaid Assets,,968500000.0,84600000.0,112900000.0
Non Current Deferred Taxes Assets,269100000.0,412700000.0,573400000.0,594000000.0
Investmentin Financial Assets,99500000.0,64300000.0,100000.0,
Available For Sale Securities,99500000.0,64300000.0,100000.0,
Investment Properties,91500000.0,91500000.0,91500000.0,91500000.0
Goodwill And Other Intangible Assets,,0.0,100000.0,500000.0
Other Intangible Assets,,,100000.0,500000.0
Net PPE,15178500000.0,8467700000.0,7182800000.0,7038000000.0
Accumulated Depreciation,,-2566500000.0,-2217000000.0,-1883800000.0
Gross PPE,15178500000.0,11034200000.0,9399800000.0,8921800000.0
Construction In Progress,8163900000.0,1304000000.0,462500000.0,60300000.0
Other Properties,7014600000.0,7163700000.0,6720300000.0,
Machinery Furniture Equipment,,8312100000.0,7523600000.0,7514400000.0
Buildings And Improvements,,1311800000.0,1309600000.0,1306800000.0
Land And Improvements,,106300000.0,104100000.0,40300000.0
Properties,,0.0,0.0,0.0
Current Assets,1996500000.0,4345800000.0,1815500000.0,1337800000.0
Other Current Assets,462500000.0,155600000.0,218100000.0,7000000.0
Restricted Cash,,100000.0,100000.0,2700000.0
Prepaid Assets,,155600000.0,103400000.0,120000000.0
Inventory,1411900000.0,897900000.0,507100000.0,677300000.0
Other Inventories,,4400000.0,6400000.0,31900000.0
Finished Goods,,15000000.0,32300000.0,37400000.0
Work In Process,,89400000.0,92000000.0,187600000.0
Raw Materials,,789100000.0,376400000.0,420400000.0
Other Receivables,,20400000.0,133900000.0,190700000.0
Taxes Receivable,12500000.0,14400000.0,8500000.0,10000000.0
Accounts Receivable,49100000.0,44800000.0,8200000.0,77000000.0
Cash Cash Equivalents And Short Term Investments,60500000.0,3212600000.0,1054300000.0,260100000.0
Other Short Term Investments,20900000.0,3143900000.0,1027900000.0,250900000.0
Cash And Cash Equivalents,39600000.0,68700000.0,26400000.0,9200000.0
Cash Equivalents,,,,2700000.0
Cash Financial,,68700000.0,26400000.0,9200000.0
Free Cash Flow,-4899100000.0,-1111200000.0,1385700000.0,1233200000.0
Repayment Of Debt,-4825300000.0,-476500000.0,-2651100000.0,-2009700000.0
Issuance Of Debt,6141500000.0,4142200000.0,2745100000.0,1987200000.0
Capital Expenditure,-5893200000.0,-2540500000.0,-485300000.0,-97200000.0
End Cash Position,42000000.0,2340900000.0,127100000.0,12600000.0
Beginning Cash Position,2340900000.0,127100000.0,12600000.0,10200000.0
Changes In Cash,-2298900000.0,2213800000.0,114500000.0,2400000.0
Financing Cash Flow,1711200000.0,3223500000.0,-615200000.0,-987000000.0
Net Other Financing Charges,854000000.0,,,
Interest Paid Cff,-459000000.0,-442200000.0,-708200000.0,-932700000.0
Net Issuance Payments Of Debt,1316200000.0,3665700000.0,93000000.0,-54300000.0
Net Short Term Debt Issuance,,0.0,-1000000.0,-31800000.0
Net Long Term Debt Issuance,1316200000.0,3665700000.0,94000000.0,-22500000.0
Long Term Debt Payments,-4825300000.0,-476500000.0,-2651100000.0,-2009700000.0
Long Term Debt Issuance,6141500000.0,4142200000.0,2745100000.0,1987200000.0
Investing Cash Flow,-5004200000.0,-2439000000.0,-1141300000.0,-341000000.0
Interest Received Cfi,9200000.0,7000000.0,5900000.0,-500000.0
Net Investment Purchase And Sale,877000000.0,94200000.0,-663000000.0,-245700000.0
Net PPE Purchase And Sale,-5890400000.0,-2540200000.0,-484200000.0,-94800000.0
Sale Of PPE,2800000.0,300000.0,1100000.0,2400000.0
Purchase Of PPE,-5893200000.0,-2540500000.0,-485300000.0,-97200000.0
Operating Cash Flow,994100000.0,1429300000.0,1871000000.0,1330400000.0
Change In Working Capital,-339900000.0,-25400000.0,448600000.0,73300000.0
Change In Payable,521400000.0,325200000.0,103600000.0,527000000.0
Change In Inventory,-514000000.0,-390800000.0,170200000.0,-272100000.0
Change In Receivables,-347300000.0,40200000.0,174800000.0,-181600000.0
Other Non Cash Items,471000000.0,458600000.0,460500000.0,649500000.0
Depreciation And Amortization,370000000.0,351500000.0,334300000.0,337800000.0
Amortization Cash Flow,,100000.0,,
Depreciation,370000000.0,351400000.0,334300000.0,337800000.0
Gain Loss On Investment Securities,-5600000.0,-39000000.0,-13900000.0,-5200000.0
Net Foreign Currency Exchange Gain Loss,-6200000.0,-500000.0,800000.0,1900000.0
Net Income From Continuing Operations,504800000.0,684100000.0,640700000.0,273100000.0
