,item,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
32,Net Non Operating Interest Income Expense,60440000.0,76310000.0,45530000.0,Income Statement
33,Total Other Finance Cost,2330000.0,1650000.0,1770000.0,Income Statement
34,Interest Expense Non Operating,1660000.0,1840000.0,44590000.0,Income Statement
35,Interest Income Non Operating,64430000.0,79800000.0,91890000.0,Income Statement
36,Operating Income,544870000.0,491300000.0,307230000.0,Income Statement
37,Operating Expense,719430000.0,587080000.0,591120000.0,Income Statement
38,Other Operating Expenses,173860000.0,123840000.0,140970000.0,Income Statement
39,Depreciation And Amortization In Income Statement,113910000.0,76090000.0,63890000.0,Income Statement
40,Amortization,5740000.0,1930000.0,1500000.0,Income Statement
41,Depreciation Income Statement,108170000.0,74160000.0,62390000.0,Income Statement
42,Research And Development,96750000.0,87210000.0,109830000.0,Income Statement
43,Selling General And Administration,70260000.0,52730000.0,46910000.0,Income Statement
44,Selling And Marketing Expense,19910000.0,11870000.0,10620000.0,Income Statement
45,General And Administrative Expense,50350000.0,40860000.0,36290000.0,Income Statement
46,Rent And Landing Fees,2210000.0,2240000.0,3170000.0,Income Statement
47,Gross Profit,1264300000.0,1078380000.0,898350000.0,Income Statement
48,Cost Of Revenue,1018770000.0,736620000.0,648810000.0,Income Statement
49,Total Revenue,2283070000.0,1815000000.0,1547160000.0,Income Statement
50,Operating Revenue,2283070000.0,1815000000.0,1547160000.0,Income Statement
0,Ordinary Shares Number,30582927.0,30582927.0,30582927.0,Balance Sheet
1,Share Issued,30582927.0,30582927.0,30582927.0,Balance Sheet
2,Net Debt,,,298830000.0,Balance Sheet
3,Total Debt,4760000.0,11220000.0,511510000.0,Balance Sheet
4,Tangible Book Value,3253130000.0,2920240000.0,2038870000.0,Balance Sheet
5,Invested Capital,3401350000.0,2961310000.0,2599390000.0,Balance Sheet
6,Working Capital,2036690000.0,1886190000.0,1160110000.0,Balance Sheet
7,Net Tangible Assets,3253130000.0,2920240000.0,2038870000.0,Balance Sheet
8,Capital Lease Obligations,3560000.0,8670000.0,7450000.0,Balance Sheet
9,Common Stock Equity,3400150000.0,2958760000.0,2095330000.0,Balance Sheet
10,Total Capitalization,3400500000.0,2960100000.0,2097600000.0,Balance Sheet
11,Total Equity Gross Minority Interest,3400150000.0,2958760000.0,2095330000.0,Balance Sheet
12,Stockholders Equity,3400150000.0,2958760000.0,2095330000.0,Balance Sheet
13,Other Equity Interest,,,30890000.0,Balance Sheet
14,Retained Earnings,2075860000.0,1634470000.0,1240140000.0,Balance Sheet
15,Additional Paid In Capital,1179260000.0,1248090000.0,756700000.0,Balance Sheet
16,Capital Stock,137660000.0,68830000.0,60230000.0,Balance Sheet
17,Common Stock,137660000.0,68830000.0,60230000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,653550000.0,670060000.0,941670000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,54790000.0,60140000.0,55450000.0,Balance Sheet
20,Non Current Pension And Other Postretirement Benefit Plans,47760000.0,48480000.0,44410000.0,Balance Sheet
21,Non Current Deferred Taxes Liabilities,5160000.0,7060000.0,5720000.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,1870000.0,4600000.0,5320000.0,Balance Sheet
23,Long Term Capital Lease Obligation,1520000.0,3260000.0,3050000.0,Balance Sheet
24,Long Term Debt,350000.0,1340000.0,2270000.0,Balance Sheet
25,Current Liabilities,598760000.0,609920000.0,886220000.0,Balance Sheet
26,Other Current Liabilities,18730000.0,2920000.0,2730000.0,Balance Sheet
27,Current Deferred Taxes Liabilities,59740000.0,52930000.0,32230000.0,Balance Sheet
28,Current Debt And Capital Lease Obligation,2890000.0,6620000.0,506190000.0,Balance Sheet
29,Current Capital Lease Obligation,2040000.0,5410000.0,4400000.0,Balance Sheet
30,Current Debt,850000.0,1210000.0,501790000.0,Balance Sheet
31,Pensionand Other Post Retirement Benefit Plans Current,17010000.0,17970000.0,12890000.0,Balance Sheet
32,Current Provisions,4210000.0,2870000.0,3540000.0,Balance Sheet
33,Payables,480720000.0,521310000.0,318930000.0,Balance Sheet
34,Other Payable,84250000.0,121170000.0,86440000.0,Balance Sheet
35,Dividends Payable,0.0,1650000.0,840000.0,Balance Sheet
36,Accounts Payable,396470000.0,398490000.0,231650000.0,Balance Sheet
37,Total Assets,4053700000.0,3628820000.0,3037000000.0,Balance Sheet
38,Total Non Current Assets,1418250000.0,1132710000.0,990670000.0,Balance Sheet
39,Non Current Prepaid Assets,15090000.0,16300000.0,34960000.0,Balance Sheet
40,Investmentin Financial Assets,460000.0,460000.0,460000.0,Balance Sheet
41,Available For Sale Securities,460000.0,460000.0,460000.0,Balance Sheet
42,Goodwill And Other Intangible Assets,147020000.0,38520000.0,56460000.0,Balance Sheet
43,Other Intangible Assets,147020000.0,38520000.0,56460000.0,Balance Sheet
44,Net PPE,1255680000.0,1077430000.0,898790000.0,Balance Sheet
45,Accumulated Depreciation,-808640000.0,-700480000.0,-632510000.0,Balance Sheet
46,Gross PPE,2064320000.0,1777910000.0,1531300000.0,Balance Sheet
47,Construction In Progress,168010000.0,27690000.0,9800000.0,Balance Sheet
48,Machinery Furniture Equipment,1446120000.0,1321850000.0,1099900000.0,Balance Sheet
49,Buildings And Improvements,113160000.0,91340000.0,84570000.0,Balance Sheet
50,Land And Improvements,337030000.0,337030000.0,337030000.0,Balance Sheet
51,Properties,0.0,0.0,0.0,Balance Sheet
52,Current Assets,2635450000.0,2496110000.0,2046330000.0,Balance Sheet
53,Other Current Assets,12500000.0,,2240000.0,Balance Sheet
54,Restricted Cash,0.0,1650000.0,840000.0,Balance Sheet
55,Prepaid Assets,12990000.0,39990000.0,28680000.0,Balance Sheet
56,Inventory,300750000.0,267080000.0,207700000.0,Balance Sheet
57,Inventories Adjustments Allowances,-30550000.0,-28930000.0,-25010000.0,Balance Sheet
58,Finished Goods,35010000.0,33740000.0,23880000.0,Balance Sheet
59,Work In Process,95590000.0,97570000.0,88000000.0,Balance Sheet
60,Raw Materials,200700000.0,164700000.0,120830000.0,Balance Sheet
61,Other Receivables,50710000.0,52160000.0,73910000.0,Balance Sheet
62,Accounts Receivable,526250000.0,547870000.0,234060000.0,Balance Sheet
63,Allowance For Doubtful Accounts Receivable,-5110000.0,-5110000.0,-5110000.0,Balance Sheet
64,Gross Accounts Receivable,531360000.0,552980000.0,239170000.0,Balance Sheet
65,Cash Cash Equivalents And Short Term Investments,1732250000.0,1587360000.0,1498900000.0,Balance Sheet
66,Other Short Term Investments,1558720000.0,1384490000.0,1293670000.0,Balance Sheet
67,Cash And Cash Equivalents,173530000.0,202870000.0,205230000.0,Balance Sheet
68,Cash Financial,173530000.0,202870000.0,205230000.0,Balance Sheet
0,Free Cash Flow,111510000.0,13970000.0,252370000.0,Cash Flow
1,Capital Expenditure,-399260000.0,-255680000.0,-130920000.0,Cash Flow
2,End Cash Position,173530000.0,202870000.0,205230000.0,Cash Flow
3,Beginning Cash Position,202870000.0,205230000.0,122510000.0,Cash Flow
4,Changes In Cash,-29340000.0,-2360000.0,82720000.0,Cash Flow
5,Financing Cash Flow,-29330000.0,-26230000.0,-57510000.0,Cash Flow
6,Interest Paid Cff,-1130000.0,-1170000.0,-2450000.0,Cash Flow
7,Cash Dividends Paid,-21210000.0,-17220000.0,-48560000.0,Cash Flow
8,Common Stock Dividend Paid,-21210000.0,-17220000.0,-48560000.0,Cash Flow
9,Net Issuance Payments Of Debt,-1350000.0,-1500000.0,-1880000.0,Cash Flow
10,Net Short Term Debt Issuance,-360000.0,-570000.0,-30000.0,Cash Flow
11,Net Long Term Debt Issuance,-990000.0,-930000.0,-1850000.0,Cash Flow
12,Investing Cash Flow,-510780000.0,-245780000.0,-243060000.0,Cash Flow
13,Interest Received Cfi,61050000.0,100990000.0,52590000.0,Cash Flow
14,Net Investment Purchase And Sale,-172570000.0,-91620000.0,-164730000.0,Cash Flow
15,Net PPE Purchase And Sale,-399260000.0,-255150000.0,-130920000.0,Cash Flow
16,Sale Of PPE,0.0,530000.0,0.0,Cash Flow
17,Purchase Of PPE,-399260000.0,-255680000.0,-130920000.0,Cash Flow
18,Operating Cash Flow,510770000.0,269650000.0,383290000.0,Cash Flow
19,Taxes Refund Paid,-155550000.0,-123150000.0,-115030000.0,Cash Flow
20,Change In Working Capital,-6350000.0,-173490000.0,99500000.0,Cash Flow
21,Change In Payable,-13490000.0,207920000.0,-11380000.0,Cash Flow
22,Change In Inventory,-33660000.0,-59390000.0,-10090000.0,Cash Flow
23,Change In Receivables,40800000.0,-322020000.0,120970000.0,Cash Flow
24,Other Non Cash Items,-62760000.0,-77960000.0,-47300000.0,Cash Flow
25,Provisionand Write Offof Assets,0.0,0.0,4610000.0,Cash Flow
26,Depreciation And Amortization,113900000.0,76090000.0,63890000.0,Cash Flow
27,Amortization Cash Flow,5740000.0,1930000.0,1500000.0,Cash Flow
28,Depreciation,108160000.0,74160000.0,62390000.0,Cash Flow
29,Gain Loss On Sale Of PPE,0.0,-260000.0,0.0,Cash Flow
30,Net Income From Continuing Operations,621530000.0,525560000.0,377620000.0,Cash Flow
